,articleTitle,articleUrl,publishedDate,sourceName,text
282,Rain-hit farmers in 11 districts to get Rs 205 crore as compensation,http://timesofindia.indiatimes.com//city/kolkata/rain-hit-farmers-in-11-districts-to-get-rs-205-crore-as-compensation/articleshow/59641518.cms,2017-07-18,The Times Of India,"KOLKATA: Chief minister Mamata Banerjee on Monday allotted Rs 205 crore as compensation for farmers hit by unseasonal rain.""Farmers here suffered losses owing to storm and hail before monsoon. Based on central government norms, we have decided to distribute Rs 205 crore among farmers in 11 districts, including Burdwan, the worst affected. Nearly 2 lakh marginal farmers will be benefited. The file has been sent to the CM and we hope the compensation will arrive soon,"" said state agriculture minister Purnendu Basu . The beneficiary will be those farmers who have lost 33% and more of their crop to inclement weather.The announcement was made on the day when knives were out for the BJP government over the farmers' killings in alleged police firing at Mandsaur in Madhya Pradesh.Doling out of compensation isn't new in Bengal given that back in March 2015, to ease a crisis in potato cultivation, the state announced that 50,000 metric tonne of the crop would be directly procured from farmers in eight major potato-producing districts at the rate of Rs 5,500 per metric tonne and Rs 550 a quintal.The government then distributed them to schools for mid-day meals and ICDS beneficiaries at the rate of 1 kg per head per week.Till April 21, 2015, 20,000 metric tonne potatoes were procured and farmers were paid. The same year chief minister Mamata Banerjee requested the Centre to waive the crop loans to potato growers for the 2014-15 season and to arrange for fresh loans for the ensuing Kharif season.Since 2011, the Mamata Banerjee government, said sources, had been distributing agricultural input subsidy worth Rs 1,336.43 crore among 32.83 lakh farmers for damage of crops due to natural calamities under State Disaster Response Fund (SDRF).Faced with disquiet in their states, the governments in Madhya Pradesh, Maharashtra and now, Uttar Pradesh, have also adopted the route, though they have apparently not been able to reign in the crisis yet."
283,Potato farmers to get subsidy for transporting produce: Yogi Adityanath,http://indianexpress.com/article/cities/lucknow/potato-farmers-to-get-subsidy-for-transporting-produce-yogi-adityanath-4757007/,2017-07-18,Indian Express,"Adityanath said that his government had set a target of procuring 1 lakh metric tonne of potato from farmers, but it has come to the governments knowledge that many farmers were still keeping their produce in the cold storage and were not getting a good price as there has been a bumper crop this time. Adityanath said that his government had set a target of procuring 1 lakh metric tonne of potato from farmers, but it has come to the governments knowledge that many farmers were still keeping their produce in the cold storage and were not getting a good price as there has been a bumper crop this time.Chief Minister Yogi Adityanath in a statement in the Assembly on Tuesday said that his government has decided to provide subsidy to potato farmers for transportation of their produce to other places for better prices. He also said that there has been a higher yield of potato this year, because of which price of the crop has reduced.Adityanath said that his government had set a target of procuring 1 lakh metric tonne of potato from farmers, but it has come to the governments knowledge that many farmers were still keeping their produce in the cold storage and were not getting a good price as there has been a bumper crop this time.He further said that following concerns raised over the issue, the state government has decided to give a subsidy of Rs 50 per quintal to farmers for transportation of their produce to other places for better prices upto the limit of 300 km, or 25 per cent of the actual cost of transportation incurred. Also, it has been decided that potato farmers will be exempted from paying Mandi fee and Mandi cess, he said.This would be applicable till December 31, 2017, and we hope that the decision would benefit about 5-6 lakh potato farmers. We expect to get additional burden of about Rs 80 to 100 crore on the exchequer with this decision including that of exemption from Mandi fee and cess, said the chief minister.For all the latest Lucknow News, download Indian Express App"
284,"150 farmer bodies protest for loan waiver, crop price",http://timesofindia.indiatimes.com//city/delhi/150-farmer-bodies-protest-for-loan-waiver-crop-price/articleshow/59656807.cms,2017-07-19,The Times Of India,"NEW DELHI: Kisan Mukti Yatra , organised by All India Kisan Sangarsh Coordination Committee , which had started from Mandsaur, Madhya Pradesh, concluded its 13-day protest at Jantar Mantar on Tuesday. The committee led a coalition of over 150 farmers' organisations on the march from a village in Mandsaur where six farmers had been shot by the police last month.They had two specific demands: a one-time loan waiver to make them debt-free and remunerative prices for their crops.A poignant note was added to the event by a skit performed by the children of the farmers who had committed suicide. One such child, Ashok Patil, told the gathering: ""I am suffering because my father committed suicide. But I want to tell all the farmers of this country that suicide is not an option -- the only option is to fight for our rights.""The protest will continue tomorrow with a ""potato andolan"". Potatoes will be distributed for free to press home the demand for fair pricing.MP Raju Shetty, Swabhimani Shetkari Sanghatana leader and one of the main organisers along with Swaraj Abhiyan's Yoginder Yadav , said: ""The Narendra Modi government had promised to waive the loans of farmers but later said it wasn't possible. We have not been told what's the alternative."" Shetty said he had campaigned for Modi expecting this promise to be fulfilled.Dr. Sunilam, moderator of the Sansad, demanded that action must be taken against the police officers who had shot the six farmers. Civil activist Prashant Bhushan added: ""The latest schemes of the government have become anti-farmer and pro-corporate. The government supports products such as GM mustard which benefit the corporates but destroy farming. The government also gives the corporates a lot of leeway with their debts which is not offered to the farmers.""""It is not the farmers that are under debt but the whole country that is under the debt of the farmers,"" said Yadav. ""We are not asking for a debt waiver but freedom from debt.""Social activist Medha Patkar, CPI-M leader Sitaram Yechury and Shiv Sena MP Arvind Sawant were among those who attended the protest."
285,Potato farmers to get subsidy for transporting produce: Yogi Adityanath,https://indianexpress.com/article/cities/lucknow/potato-farmers-to-get-subsidy-for-transporting-produce-yogi-adityanath-4757007/,2017-07-19,Indian Express,"Adityanath said that his government had set a target of procuring 1 lakh metric tonne of potato from farmers, but it has come to the governments knowledge that many farmers were still keeping their produce in the cold storage and were not getting a good price as there has been a bumper crop this time. Adityanath said that his government had set a target of procuring 1 lakh metric tonne of potato from farmers, but it has come to the governments knowledge that many farmers were still keeping their produce in the cold storage and were not getting a good price as there has been a bumper crop this time.Chief Minister Yogi Adityanath in a statement in the Assembly on Tuesday said that his government has decided to provide subsidy to potato farmers for transportation of their produce to other places for better prices. He also said that there has been a higher yield of potato this year, because of which price of the crop has reduced.Adityanath said that his government had set a target of procuring 1 lakh metric tonne of potato from farmers, but it has come to the governments knowledge that many farmers were still keeping their produce in the cold storage and were not getting a good price as there has been a bumper crop this time.He further said that following concerns raised over the issue, the state government has decided to give a subsidy of Rs 50 per quintal to farmers for transportation of their produce to other places for better prices upto the limit of 300 km, or 25 per cent of the actual cost of transportation incurred. Also, it has been decided that potato farmers will be exempted from paying Mandi fee and Mandi cess, he said.This would be applicable till December 31, 2017, and we hope that the decision would benefit about 5-6 lakh potato farmers. We expect to get additional burden of about Rs 80 to 100 crore on the exchequer with this decision including that of exemption from Mandi fee and cess, said the chief minister.For all the latest Lucknow News, download Indian Express App"
286,UP farmers give potatoes for free at price protest,http://timesofindia.indiatimes.com//city/delhi/up-farmers-give-potatoes-for-free-at-price-protest/articleshow/59673457.cms,2017-07-20,The Times Of India,"NEW DELHI: Potato farmers from Uttar Pradesh joined the protest organised by the All India Kisan Sangharsh Coordination Committee at Jantar Mantar on Wednesday.The UP farmers distributed free potatoes to the public in protest against the steeply falling prices of the vegetable in Agra. Aamir, leader of the potato farmers, said: ""The government wants us to store our crop in cold storage. But the truth is that the price our crop fetches us is way less than the cost of keeping them in cold storage.""Yuduvir Singh, another farmer from Agra, said, ""We have been facing a loss for the last 3 years. Anyway we have to throw away our crops  so instead of throwing it there we are disposing them here to make the government understand how dire our situation has become.""Children of farmers who had committed suicide performed a play depicting the hardships that a farmer's family has to face. Pallavi, one of the children, said: ""If the Prime Minister can let the big people get away with debt, then why not us?""Addressing the protest, Rani, wife of a farmer from Tamil Nadu who had committed suicide after being humiliated by bank officials, said, ""The bank officials asked my husband how he was able to buy clothes for me if he was unable to repay his loans. Why is it always the poor who are humiliated?""Former chief minister of Madhya Pradesh Digvijaya Singh , who was also present at Jantar Mantar, talked about the economics of the movement. ""The latest policies of the government such as demonetisation have increased black markets that have affected the farmers' sales. They have also introduced plans like 0% import duty on wheat  destroying a major percentage of business for farmers."" He further said that ""This is the time to rise above party politics and support the farmers in their fight for justice.""Raju Shetty, farmers' leader and a member of Lok Sabha, on Wednesday raised the issue in the Lok Sabha and questioned Prime Minister Narendra Modi on the implementation of the Swaminathan Commission report. Shetty, who later walked out from the session, said, ""I do not want to stay in the House when it does not have time to listen to the sufferings of the farmers.""Swaraj India president Yogendra Yadav said, ""It is almost like our political representatives live in a different universe. When it comes to voting they think that a farmer can be bought by their false promises.""V M Singh, convenor of the sangharsh committee, plans to take out four more Yatras across the country culminating in Delhi on Gandhi Jayanti. They promise to launch an indefinite countrywide agitation if the government does not respond to their demands by then."
287,‘Farming is risky job... don’t want kids to live our life’,http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/farming-is-risky-job-dont-want-kids-to-live-our-life/article19311420.ece,2017-07-20,The Hindu,"Dire straits:Dressed in white, children of farmers who killed themselves in Maharashtra, staged a play at Jantar Mantar on Wednesday. They were joined by farmers from U.P., Tamil Nadu and Punjab.Shiv Kumar Pushpakar, ReutersI wish no parent does what my father did to me. At least think about your children before you decide to end your life, said 13-year-old Pallavi Pawar with an unmoved expression on her face and resolve in her voice.It was around a decade ago that Pallavis father, a farmer in Maharashtras Jalgaon, decided to commit suicide, leaving behind his wife and four children. Ever since, Pallavis mother has been working on other farms to make ends meet.Memories flash byI dont remember his face clearly, but there are moments that flash before my eyes. There are memories I have of my father when he was happy, when he didnt show the turmoil brewing inside him. Looking at my mother and sisters today, I think he should have discussed things with his family. There is always a way out, she said.Pallavi was one of the over 40 children and widows of farmers from drought-hit Maharashtra who had gathered at Jantar Mantar on Wednesday. They had joined the ongoing Kisan Mukti Yatra, as part of which farmers have demanded loan waivers and fixing of standard prices for their produce.Children dressed in white narrated tales of personal grief as placards reading Suicide is not the answer, Save our farmers, Farmers, dont commit suicide stood tall.The stories of these families were a grim reminder of how farmer suicides in India might just be numbers for city dwellers, but are harsh reality for children and women living in the rural belt  something they see almost everyday because of government apathy.Dont bargainWhen you buy vegetables and fruits from a farmer, you are quick to bargain for even Rs. 1. What you dont realise is that this Rs. 1 can be the difference between his children eating dinner or going to bed hungry, said Pallavi as she broke down.She continued, You will never know how much the heart of a father pains when he has to disappoint his children everyday; till one day he cannot bear it any longer and decides to end everything.Many such children who have lost their fathers stay at an ashram in Nashik, away from their homes, because their families cannot afford their upbringing.Little did three-year-old Sanju, who was guarding an earthen pot covered with a red cloth and playing with other children around, realise that the pot contained the ashes of his father who had hung himself two weeks ago after local money lenders started threatening him to repay a loan of Rs. 50, 000.Farming is riskySanjus uncle Raghu Ram, who was accompanying him, said that he was too young to realise the gravity of the loss. He couldnt help but point out how Sanjus entire life would be affected by the death of his father, who was the sole breadwinner for their family of eight.Farming is becoming a risky job. We do not want our children to live the lives that we are living. The government should think about the children and their future and do something to save our lives, he added.Eight-year-old Hari from Solapur said that he wants to be an engineer and help his mother escape the life of poverty.My mother tells me that if I study well I can help our family build a big house and buy a car, he said.Farmers from Uttar Pradesh, Tamil Nadu and Punjab had also joined the protest with sacks of potatoes, demanding fair prices for their produce.We make a profit of Rs. 5 after selling a sack of potatoes. How can we feed our families and afford a basic living with this? The government wants us to store our produce, but the cost of storing is much higher than the return, said Amir, who was leading the potato farmers from Uttar Pradesh.Former CM presentFormer Chief Minister of Madhya Pradesh Digvijay Singh, who was also present at the protest, expressed his support for the farmers and their demands of remunerative crop prices and debt-free farming. This is the time to rise above party politics and support the farmers in their fight for justice, Mr. Singh said.We make a profit of Rs. 5 after selling a sack of potatoes. How can we feed our families and afford a basic living?AmirFarmer from Uttar Pradesh"
288,"Farmers continue their protests in Delhi, Congress leader Mani Shankar Aiyar joins them",http://www.newindianexpress.com/nation/2017/jul/20/farmers-continue-their-protests-in-delhi-congress-leader-mani-shankar-aiyar-joins-them-1630969.html,2017-07-20,The New Indian Express,"Potato farmers from UP throwing the vegetable on the road at a protest for increase in the minimum support price during 'Kisan Mukti Sansad' at Jantar Mantar in New Delhi on Wednesday. (EPS | Shekhar Yadav)NEW DELHI: On second day of farmers protest in Delhi, children of Maharashtra farmers who committed suicide and farmers from Uttar Pradesh narrated their ordeals. Also, Mani Shankar Aiyar, senior Congress party leader joined the protest and blamed the union government for not addressing the demands of farmers. These poor people are wandering between Delhi and Chennai but not getting any decent answer, so they have again come here, Aiyar said.The children of famers who have committed suicide gathered again at Jantar Mantar on Wednesday and narrated their ordeal through a play. Describing their sufferings, Ashok Patil, one of the children said, A number of politicians have visited us in our Ashram and made a lot of promises. But all we get to see is a picture of the politician in the next days newspapers. Do they visit us to help us or to click selfies with us, he asked.On Wednesday farmers from Uttar Pradesh also raised their issues and said that government is unnecessarily putting financial burden on potato farmers asking them to keep the crop in cold storage without helping them financially. The government wants us to store our crop in cold storage. But the truth is that the price our crop fetches us is way less than the cost of keeping them in cold storage, Aamir, leader of potato farmers from Uttar Pradesh said.The protest was also addressed by a wife of a farmer from Tamil Nadu who committed suicide after he couldnt repay loan. She claimed that his husband committed suicide because he was harassed by the bank officials for not repaying the loan. The bank officials asked my husband how he was able to buy clothes for me if he was unable to repay his loans. Why is it always the poor who are humiliated, what about the rich that run away with crores of rupees? On Monday, at least a 100 farmers came back to the national capital for a second protest stint."
289,Rajya Sabha MPs concerned over anti-GST protests by textile industry,http://www.newindianexpress.com/nation/2017/jul/20/rajya-sabha-mps-concerned-over-anti-gst-protests-by-textile-industry-1631226.html,2017-07-20,The New Indian Express,"NEW DELHI: Opposition in the Rajya Sabha today raised the issue of protests across the country by textile manufacturers and traders against the imposition of the GST, saying the new indirect tax would adversely affect the industry, especially the handloom segment.Several opposition members raised the matter during the Zero Hour with some of them demanding that the textile sector should be exempted from the Goods and Services Tax (GST) net.Highlighting the recent protests in different parts of the country including Surat, Anand Bhaskar Rapolu (Congress) said GST will disburb the handloom sector and demanded that the sector should be removed from the ambit of the tax.He also demanded that GST on the powerloom segement too should be lowered.In a similar vein, TMC members Ahamed Hassan and Sukhendu Shekhar Roy also referred to the strike by readymade garment shopowners in West Bengal.Joining the issue, senior Congress MP Ahmed Patel said the textile traders were protesting on the streets along with the workers of the unorganised sector. He said small and marginal traders were never subjected to tax before.According to him, the imposition of GST on the sector will make it uncompetitive.CPI(M) leader C P Narayanan demanded that items relating to the disabled people should removed from the GST net.Another CPI(M) member Ritabrata Banerjee spoke about the complexities in the new indirect tax regime which came into force from July 1.Rajeev Shukla of Congress said there was lack of coordination between the Centre and the states on the implementation of GST.Besides the problems facing the textile sector, members also raised issues relating to the floods in Assam and Odisha and farmers' problems.Digvijaya Singh of Congress said the condition of farmers was worsening and farmers' suicides have increased by 42 per cent during the NDA rule.He particularly highlighted the fall in prices of pulses, potato and onion. He has also sought a detailed discussion on the farmers issue.Raising the issue of floods in Assam, Congress member Sanjay Sinh demanded that the government should start relief measures on a war-footing and announce a package after assessing the damage.His party colleague Ripun Bora criticised the BJP-led state government saying it has not prepared any contingency plan for tackling the floods.BJD member Dilip Tirkey demanded special relief package for people affected by floods in certain districts of Odisha, including Kalahandi.Naresh Agrawal (SP) expressed concern over ""vulgar"" and misleading advertisments being aired on television channels.He said there should be regulations to check such advertisements to protect consumer interest.Veteran Congress leader Motilal Vora asked the government to construct good roads along the Indo-Pak border in Punjab saying these were in very bad condition.Another Congress member Viplove Thakur highlighted the plight of women, allegedly being brought to Haryana from different parts of the country for marriage as the state's sex ratio was bad.She demanded that the government should take steps on the issue seriously.Deputy Chairman P J Kurien asked Minister of State for Parliamentary Affairs M A Naqvi to take note of it."
290,Potatoes at 20 paise per kg fallout: Haryana sets up Vegetable Price Stability Fund,http://indianexpress.com/article/cities/chandigarh/potatoes-at-20-paise-per-kg-fallout-haryana-sets-up-vegetable-price-stability-fund-4761811/,2017-07-21,Indian Express,"Manohar Lal Khattar (File) Manohar Lal Khattar (File)Months after Haryana farmers were forced to sell potatoes for as low a price as 20 paise per kg, the state government on Friday announced the setting up of a Vegetable Price Stability Fund to address seasonal fluctuations in the price of key perishable and non-perishable vegetables.In reply to a query by The Indian Express, Haryana Chief Minister Manohar Lal Khattar said, As perishable vegetables like potato and tomato cannot be stored for long and the farmers have no solution to this problem, it has been decided to set up a separate Vegetable Price Stability Fund to provide assistance to the farmers in the event of price fluctuations.The chief minister was addressing a press conference on the occasion of the BJP-led state government having completed 1,000 days in office. The Indian Express had earlier highlighted how farmers sold potatoes at 20 paise per kg at the Pipli grain market in Kurukshetra district. The situation was almost the same elsewhere in the state, too, as there was no mechanism to support the farmers  who were forced to opt for distress sale  even after a bumper potato crop.Khattar claimed that the government has fulfilled almost all the promises made by the BJP ahead of the Assembly polls. Transparency in recruitment for government jobs has been stated as one of his top achievements. It was painful when the youths had to look for sifarish for government jobs. We have changed that pattern to ensure jobs on merit, he said.For all the latest Chandigarh News, download Indian Express App"
291,States can set up firms to provide crop insurance to farmers: Government,http://www.newindianexpress.com/business/2017/jul/21/states-can-set-up-firms-to-provide-crop-insurance-to-farmers-government-1631716.html,2017-07-21,The New Indian Express,"NEW DELHI: Dispelling concerns that private insurers are profiting from the crop insurance scheme PMFBY, Agriculture Minister Radha Mohan Singh today said even States have now been allowed to set up their own insurance companies.Pradhan Mantri Fasal Bhima Yojan (PMFBY), launched in 2015, is being implemented by five public and 13 private insurance companies which are empanelled. Under the scheme, the premium to be paid by farmers is kept low and the claims are fully settled.Responding to a question in the Rajya Sabha, Singh said the settlement of claims during the two years preceding 2016-17 remained higher because of bad weather (drought). But claims in 2016-17 were less on account of good rains.""If States feel they are burdened to pay their share of premium to private insurers (during good monsoon period when claims are normally less), then we have asked them to set up their own insurance firms to implement the scheme,"" he said, adding that Punjab and Gujarat have evinced interest in this.Replying to another query on the coverage of the PMFBY, the Minister said efforts were being made to bring more farmers under the scheme. Earlier, only loanee farmers were eligible for the crop insurance, now non-loanee farmers are also allowed. Last year, the crop insurance coverage was 30 per cent and it will be increased to 40 per cent this year, he added.Replying to another question on action taken to improve farmers' plight and reduce the number of farmers' suicide, the Minister said the government has revamped the old farm schemes and launched some new initiatives to reduce the cost of production and increase income.Admitting that farmers are in distress because of good production year, the Minister said the government is lending support to farmers through various market interventions to ensure support price to their produce. Farm produce like tur and potato are being procured under the central schemes -- Price Support Scheme (PPS) and the Price Stablisation Fund (PSF) to protect the interest of farmers, he added."
292,"The bar exchange! More you drink, less you pay",http://www.newindianexpress.com/cities/bengaluru/2017/jul/22/the-bar-exchange-more-you-drink-less-you-pay-1631844.html,2017-07-22,The New Indian Express,"BENGALURU: Going out for drinks and dinner with your friends can really burn a hole in your pocket. But what if you found an option where the more you drank, the less you paid? Thats exactly what Bar Bar in Phoenix Marketcity, Whitefield, has to offer. The concept works like this, the more people on the table, the lesser your bill gets. As you order more drinks, the price of each drink goes down - this applies to Indian and imported liquor.While this concept has been tried, tested and succeeded in Pune and Mumbai, it is relatively new in Bengaluru, as the outlet is less than a month old. Whats more, they even have an E-Savings Calculator App, which the team has been working on for 8 months now, and they are finally launching this patented software only in Bengaluru to begin with.The focus is to ensure that the customer is be able to see his savings at every step of the way during the ordering process.Coming to the decor, Bar Bar boasts of rustic interiors, mostly woodwork, a lot of barrels and some dim lighting to set the mood. The outdoor seating area is perfect for a chilly Bengaluru evening out with your friends.The food is better than what one would expect at a watering hole. We were spoilt for choice, and were not disappointed with anything we tried. The chicken wings, though a small portion, were flavourful and cooked just right - we tried the Bourbon Barbeque wings, and licked our fingers till every last bit of sauce came off.The Zucchini Parmesana, rings of zucchini and parmesan cheese fried and served with a dip, is an excellent option for vegetarians and cheese lovers. The seafood is excellent at Bar Bar. We tried the Butter Garlic Chilli Shrimp and the Baked Cheesy Masala Crab - both were fresh, very well spiced and cooked to perfection. For those coming in groups, the platters are the best option.Available in vegetarian, chicken, seafood and pork, these are large and can easily be shared by a group of four. We tried the pork platter, called the Oink Oink Platter, which came with pork made in at least five different ways, and is served with potato wedges and coleslaw. The highlight, for us, was the pizza. Made in a wood fire oven, the crust is thin and crunchy, with a generous doze of mozzarella. We tried different toppings on the same pizza, and can say that this is one of the better pizzas in town. For dessert, we tried the Salted Caramel and Expresso Tart - it was large, soft and sinful. And while dessert and drinks dont always go together, just visiting Bar Bar for a meal alone is also a good option.Coming to the drinks, we loved everything we tried. Bar Bar offers a 750 ml cocktail along with bar snacks for just `750 - ideal for one or two people. Under this, we tried Fruit Loops - a cocktail of tequila, cranberry juice, apple juice, candy and plenty of cut fruit, which was pink, pretty and quite potent. We also tried The Lynchburg - a cocktail made from orange whiskey, Vodka, Triple Sec and Ginger Ale  perfect for those whiskey lovers. The Grapejito  a mojito but with grape juice - is ideal for dark rum fans who are willing to experiment a little. With a wide range of drinks to offer and the stellar deals on offer, drinking at Bar Bar is a really fun experience, which is also not hard on your wallets. The music is lively, mostly pop, hip hop and rock numbers from the 1990s and the 2000s, but they also have the space for live gigs. The staff is courteous and polite, and the service is much quicker than expected.All in all, travelling to Whitefield just to visit Bar Bar, is definitely worth it.Cost for two: Rs 1,200"
293,"Hooda: Centre, state govt policies are ‘anti-farmer’",http://timesofindia.indiatimes.com//city/gurgaon/hooda-centre-state-govt-policies-are-anti-farmer/articleshow/59719041.cms,2017-07-23,The Times Of India,"MEWAT: Former Haryana chief minister Bhupinder Singh Hooda on Saturday hit out at the BJP governments at the state and the Centre for their ""anti-farmer policies "".Speaking at a farmers' mahapanchayat in Nuh 's Anaj Mandi, Hooda said that ""the BJP government first hits the farmer in the stomach and then shoots them in the chest when they protest"", in an apparent reference to the recent deaths of six people in police firing in Madhya Pradesh's Mandsaur.Over a thousand farmers from 400 villages in Mewat had gathered for the mahapanchayat organised by Congress. ""The prices of paddy have crashed but the prices of rice have not come down, the prices of cotton have crashed but the prices of clothes have not come down, the prices of poplar have crashed but the prices of plywood continue to remain high, the prices of potatoes have crashed but the prices of potato chips continue to go up, prices of tomatoes have crashed while the prices of tomato sauce continue to rise,"" Hooda said.There are around 433 villages in Mewat and farming is one of the primary occupations in these villages. Being a backward district, the farmers have been battling poverty here.""The Union government has imposed 18% goods and services tax on pesticides, which is a cause of worry for farmers as it increases the cost of the final produce,"" said Sulaiman, a farmer.The farmers also said that they were not paid the full price of their produces. ""While the tomato is being sold for Rs 90 a kilo in the retail market, a farmer only gets 50 paise a kilo in the mandi. Similarly, they sell onion for Re 1 a kilo, while consumers buy it for Rs 60 a kilo. Why is there no profit for the farmers,"" questioned a farmer, who was present at the mahapanchayat."
294,‘Using readymade puree as substitute for costly tomato’,http://timesofindia.indiatimes.com//city/lucknow/using-readymade-puree-as-substitute-for-costly-tomato/articleshow/59730015.cms,2017-07-24,The Times Of India,"LUCKNOW: The kitchen staple tomato is becoming a luxury with its price in the city touching Rs 100 per kg, from around Rs 40 per kg one-and-a-half-month ago. Other vegetables are also drilling a hole in the pocket, with prices rising over the past 15 days. Prices are likely to increase further in coming days, said vegetable traders, adding that monsoon arrived late this year which led to poor crop of seasonal vegetables, while heavy rains later damaged the produce. Tomato was worst hit by rainfall in Uttar Pradesh, Karnataka and Madhya Pradesh.Seasonal vegetables hit by unfavourable weather conditions include brinjal, ladyfinger, bitter gourd, colocasia and potatoes. Cost of bottle guard, pumpkin, pointed guard and cauliflower has dropped up to 40%.Wholesale dealer Shahikant Singh said, ""Rains damaged the tomato crop in Karnataka and also affected its transport."" Another wholesale dealer Kripal said, ""The supply has yet to normalise, hence cost of tomato and other vegetables will increase further.""Vegetables that have become cheaper are those which are grown locally or within the state. There was a glut since the produce could not be sent to other states because of heavy rains, so their prices went down. Also, these vegetables don't have a long shelf life, so vendors are selling them for less.Housewife Pooja Rastogi said, ""The hike in prices of tomato and potato is pinching most as there is hardly any dish one can make without these two. I have started using readymade tomato puree, 1kg of which costs between Rs 70-90, whereas raw tomato is at over Rs 100 per kg."" Another housewife Anuradha Bhatt, buying vegetables from Narhi market said she had started making dishes with ladyfinger and pumpkin which don't require tomato.Private sector employee Alisha Asif, buying vegetables at Nishatganj market said tomato prices were already high but now other vegetables had become unaffordable too. A Mahanagar provision store owner Radhey Lala said demand for tomato puree and ketchup has gone up.(With inputs from Aarooshy Srivastava and Himanshi Shukla)"
295,Now  vegetables off the menu,http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/now-vegetables-off-the-menu/article19353339.ece,2017-07-25,The Hindu,"A bag of vegetables is fast slipping out of the ambit of a budget kitchen.Rising price of vegetables is affecting most of the consumers as there is little alternative for vegetables, says V. Gomathi of Periyar Nagar in Erode. Dependence on non-vegetarian food has increased in the past one month from weekly once to thrice. We have to work on cost cutting measures for a balanced budget, she says.From tomatoes and small onions to even the fresh greens, prices of most vegetables are up across the region. It is the result of a combination of factors, say farmers, traders, and officials. Failure of monsoon last year and demonetisation had an impact on sowing, they say.Dharmapuri, Salem, Namakkal, Coimbatore and the Nilgiris are among the main horticulture crop growing centres in the State.Over 3,500 hectares are under tomato crop in the blocks of Mecheri, Kaadayampatti, Omalur, Pethanayakkanpalayam, Attur in Salem district. Small onion is raised in more than 4,000 hectares in Namakkal district and about 700 hectares in the Kolathur, Vazhappadi and Gangavalli blocks in Salem district.Repeated failure of monsoon resulted in standing crops withering in many parts, leading to fall in the arrival in the uzhavar santhais and open markets, say officials in Salem and Namakkal.Three kg of tomato was priced at Rs. 10 in May and now it is Rs. 60 - Rs. 64 a kg. During the peak season period, the uzhavar santhais used to receive about seven tonnes of tomatoes every day. Currently, about five tonnes of tomatoes reach the market.Following the commencement of small onion harvesting season in Salem District, there has been reasonable increase in the arrival of onion stock from the villages. The price of small onion which stood at more than Rs. 100 per kg last month, has come down. The price of good quality small onion stood at Rs. 84 and the second quality onion at Rs. 80 at the Salem Uzhavar Santhai on Sunday. The prices of tomatoes and small onions are expected to stabilise in the Salem wholesale markets once arrivals start from the nearby cultivation pockets.The shortage of rainfall and demonetisation seem to have played into the cropping area in Dharmapuri and Krishnagiri districts. Bathalahalli is the largest wholesale market that attracts traders from across the State and sends vegetables to Kerala too. The general fall in production of vegetables in Thally, Denkanikottai, Hosur and Rayakottai  whose farmers are the largest suppliers of cabbage, tomatoes, beans, carrots, beets, is one of the reasons for the price rise. The supply has fallen, but the demand has increased, say traders.President of Traders Association of Bathalahalli market Raja Reddy says the number of trucks loading vegetables is between 80 to 100 tonne on any day and it has remained almost the same, subject to availability of vegetables. The price of most vegetables range from Rs. 50 to Rs. 60 per kg. Beans has been going at Rs. 50 per kg for the last 6 months, he says. This year, tomato cultivation fell significantly. Its price at the market is Rs. 70 per kg, he adds. Normally, June- August witness a rise in tomato prices largely coinciding with the fall in the vegetables production in other growing regions of Maharashtra, Madhya Pradesh and Uttar Pradesh.The 70-day crop was hit right when demonetisation came. Farmers, who were already mid-way into the crop and awaiting harvest, were hit. To cut down on costs, the area of cultivation was also reduced, says a Rayakottai-based farmer.In the Nilgiris, though the prices of vegetables such as potatoes and tomatoes remains extremely high, English vegetables such as broccoli, carrots, beans and beetroot, which are produced in large quantities in the Nilgiris, have not seen a steep hike in prices.According to Raja Mohammed, a wholesale vegetable supplier, the wholesale rate of broccoli currently is Rs. 130 per kg., while carrots are sold for anywhere between Rs. 35-40 per kg. depending on the quality and freshness of the produce. Beetroot is also selling for between Rs. 28 to Rs. 35 per kg., which is the usual price that these vegetables are sold for during this season.The price of English vegetables increase only during the wedding season, when they are purchased in large quantities for feasts, he says. Though the prices of vegetables such as tomatoes and potatoes are still high, there has not been a major demand for cheaper alternatives, said other vegetable sellers in the Ooty Municipal Market.(With inputs from Syed Muthahar Saqaf in Salem, P.V. Srividya in Krishnagiri, S.P. Saravanan in Erode and Rohan Premkumar in Udhagamandalam)"
