,articleTitle,articleUrl,publishedDate,sourceName,text
288,"Vicious spiral of big crops, bigger losses",http://timesofindia.indiatimes.com//city/kolkata/Vicious-spiral-of-big-crops-bigger-losses/articleshow/16597104.cms,2012-09-29,The Times Of India,"PURSURAH (HOOGHLY): Every time there is a bumper crop in his field, Kashinath Maity of Uttarpara feels jittery. To him, a bumper crop only means distress sale and huge input losses. ""Last year, the price plunged to such a low that I sold off my harvest at Rs 25 per 50-kilo 'packet' (50 paise per kilo). I know many of my fellow potato growers threw their year's labour into the ponds,"" said Kashinath.This year production is balanced and the price seems to be stabilized. The production this year is 85 lakh metric tonnes against 1.05 crore metric tonnes in 2011. By the time prices were jacked up last year, the distress sale was over and thousands of farmers ruined. ""Only big farmers, who could overcome the fear of distress sale, got Rs 180 per packet. But even they could not recover input costs,"" said Kesab Ghosh, Tarakeswar Krishi Samabai Samity chairman.The state government may be rooting for the traditional marketing chain, but it has not been able to control the fluctuation of prices, the manipulation by middlemen, and the hoarding by mahajans that have tormented farmers for decades. The potato market is still controlled by a section of very influential middlemen. They are the ones that make or break a potato-grower. ""The fear of distress sale is so ingrained in us that I sold high quality Chandramukhi potatoes at Rs 320 a packet (50-kg sack), which makes it Rs 6.40 a kg,"" says Nitai Mondal, who has to do odd-jobs so that his family does not go hungry.Mondal knows that the potato he sold to the foreys (middlemen) at Rs 6.40 per kg is now being sold in Kolkata at Rs 18 per kg. Wonder why the price rises by 300% by the time it reaches your para market in Kolkata? It's due to a long chain of foreys (middlemen) who thrive at the expense of farmers.The farmer sells part of his produce to middlemen. The rest goes into cold-storages, which issue bonds against the stored potatoes. When the stocks are 'released', another brand of intermediaries - unemployed youths of the village - comes into the picture. They collect the bonds against the prevailing market price and usually get a margin of Rs 5 per packet when they sell the bonds to mahajans (big intermediaries). However, in the fluctuating market, these bond-sellers also incur losses if the mahajan's price plunges below the farmer's bond-price.The mahajan is the biggest fish in the food chain. He has a big role in determining the price of potatoes to maximise his profit. It is here that potatoes are hoarded and deliberately coated in ela soil and brick dust to cheat on weight. ""When the potato comes from the fields it is very clean. Dust is added to it later. The ela-clay makes the potato harder and worsens the taste,"" said Kesab Ghosh.TOI met one such mahajan, Haripada De, in his sprawling gaddi. He was reluctant to divulge his trade secrets and only said that he invests Rs 6 lakh at harvest time and takes home a neat 200% profit. He insisted he was small fry. ""There are much bigger mahajans who deal in crores,"" he said.Once the potatoes reach the urban wholesale markets, there is another chain of intermediaries - dala-party, which keeps a margin of Rs 10 per packet, haat palla, which keeps another Rs 10-20, and finally Khaoke party (retailer). By the time, you stand before your friendly neighbourhood potato seller, the long chain has inflated the price to Rs 18 a kilo. Yet the likes of Kashinath Maity stare at another year of selling potatoes at Rs 6.4 a kilo - if they are lucky."
289,Lower Assam still hit by deluge,http://timesofindia.indiatimes.com//city/guwahati/Lower-Assam-still-hit-by-deluge/articleshow/16594898.cms,2012-09-29,The Times Of India,"GUWAHATI: The flood situation in Lower Assam districts continued to remain grim on Thursday even as upper Assam districts showed signs of slight improvement.Some of the flood-affected districts in Lower Assam are Morigaon, Barpeta, Bongaigaon, Dhubri, Goalpara, Kamrup, Nalbari, Baksa, Darrang, Udalguri and Nagaon. Morigoan is the worst hit district in Lower Assam with 371 villages comprising over five lakh people affected.After arrival from Japan on Thursday, chief minister Tarun Gogoi visited flood-affected areas in Morigaon and other Upper Assam districts. He also did an aerial survey of flood-hit Kaziranga. Gogoi visited two relief camps in Morigaon district's Mayong revenue circle accompanied by food and civil supplies minister Nazrul Islam, minister for fisheries Basanta Das and other ministers and officialsGogoi directed the Morigaon district administration to reach out to the flood-affected people with relief materials and asked the ministers to closely monitor the situation. Later, the chief minister undertook a one-and-a-half-hour-long aerial survey of flood hit Darrang, Sonitpur, Lakhimpur, Dhemaji, Kazaringa National Park and Majuli. Gogoi also reviewed the flood situation with water resources minister Rajib Lochan Pegu and the district administration in Jorhat on Thursday. Gogoi will make an aerial survey of flood hit areas of Sivasagar, Dibrugarh and Tinsukia districts on Saturday.Agriculture minister Nilomoni Sen Deka said 3, 28, 516 hectares of agricultural land has been affected in the second wave of floods that hit the state in the middle of this month. Twenty districts have been affected and 19 people killed. Ten people are still missing in the second wave of deluge.Deka said once the flood situation improves, the agriculture department will undertake free distribution of seeds and free tractor services for 4,10,309 hectare of agricultural lands. He added that about Rs 200 crore will be spent to help flood-affected farmers with free seeds and other agricultural services.""We are going to distribute hybrid paddy, along with mustard, potato and other crop seeds, to the flood-hit farmers free of cost so that they can make up for the loss. We have also decided to support the farmers in Majuli for double cropping,"" said Deka."
290,"A better life, on contract",http://timesofindia.indiatimes.com//city/kolkata/A-better-life-on-contract/articleshow/16596766.cms,2012-09-29,The Times Of India,"KOTULPUR (BANKURA): Taraknath Kesh lost almost everything seven years ago when his potato crop failed. A broken man, he decided to sell off his land and move to the city as a manual labourer. Just then, Pepsico came up to him with a proposal for contract farming. He accepted it with a lot of doubt and suspicion. But today, his eyes light up when he recalls the day he told himself 'I've got nothing left to lose'.""It was a godsend,"" he says. All five brothers of Kesh family are now engaged in 'Pepsi-aloo' farming. A tractor stands in front of Taraknath's sprawling house. And he easily makes Rs 6 lakh a year.""Aaj amader sokh puran korte parchi (we can now fulfill our desires). My children study in good schools. We can undertake pilgrimage a couple of times a year. My wife is happy, so are my children,"" said Taraknath, proudly giving TOI a tour of his house.Earlier, he used to farm Jyoti, a local variety of potato. ""Every alternative year, there would be a fungal attack (known here as Dhasha rog). Moreover, I suffered losses because the price crashed frequently in the highly fluctuating market,"" said Taraknath. Pepsi aloo changed his life. He and his brothers grow two varieties - Atlanta and Chipsona potato (chip-grade, low on sugar and water content). Pepsico supplies the seeds and give them farming tips.""I have twice won awards for productivity,"" said Taraknath's brother Lakshman, who was the first in Goghra village to start contract farming. The Kesh success story has inspired others.Harikrishna Sain has also tasted prosperity within a short span of switching to Pepsi-aloo. You cannot miss his newly built two-storey house in the village. The least bothered about the hullabaloo over multi-retail FDI, Sain did some straight-talking. ""We went for it because it is profitable. We will stop it the day it isn't. They (Pepsico) cannot force us. Since the choice is ours, what is the harm in taking the help of big companies like Pepsico,"" he asks.""We have learnt a lot from Pepsico. We have learnt scientific farming with judicious use of fertilizer and pesticides. The soil is tested first. On the basis of the report, Pepsico appoints agriculture experts to advise us on the quantity of fertilizer and pesticides within the Pepsico policy of use of pesticides. The fertility of our land has increased dramatically. Now, we realise how we used to destroy the fertility of our land with overdoses of chemical fertilizer hoping it would increase productivity,"" said Lakshman.Kesh and Sain make a profit of Rs 8,000 to Rs 10,000 per bigha. Last, year Pepsico bought their potatoes for Rs 5.70 to Rs 6.10 per kg. This year, it has gone up to Rs 6.4 per kg. In contrast, the Jyoti variety is selling for Rs 3.40 to Rs 4.5 per kilo in the mundi when the market is on the upswing.Pepsico buys the crop through vendors at a fixed price. The farmers get the money instantly and don't have to haggle with middlemen.Encouraged by its own success, Pepsico has targeted 8,000 acres of potato farming this year, up from 5,000 acres last year. ""There is a marked change in the attitude of the farmers towards us. Initially, they used to look at us with suspicion. But now they have realized that there is stability and assured profits,"" said a Pepsico official."
291,Rainfall in HP causes dip in vegetable supply,http://indianexpress.com/article/cities/chandigarh/rainfall-in-hp-causes-dip-in-vegetable-supply/,2012-10-03,Indian Express,"Recent rains in Himachal Pradesh,from where the majority of vegetables are imported in the season,have resulted in a decline in arrivals leading to some vegetables disappearing from mandis in the city.Peas have seen a reduced import of more than 80 percent,with only 452 bags arriving at Grain Market in September as compared to 2,498 in the previous month.In a sharp decline from daily consignments which used to be averaging 4500 kgs imported here,in the last two weeks of September only two consignments of peas reached the city,weighing 680 kg and 360 kg.Capsicum,too,dodged the mandis for a day with the total supply decreasing to 2285 bags in comparison to 3635 bags in August,a less of about 4000 kgs in total,with the daily arrivals decreasing to half.The rains have led to crop failure and also hindered the transportation leading to lesser consignments reaching Chandigarh,causing an early disappearance of some vegetables, says Amit,auction recorder at Grain Market. The quality is degraded and the prices are expected to be higher till the local harvest from Punjab arrives, he adds.Cauliflower has seen decreased exports of 2,969 bags from 4,681 in August,with an average daily supply of 10,000 kg,reducing to 1,200 kg on some days.As a result,the prices of the vegetables have increased exponentially over the same period. Peas have been selling for Rs 130 per kg this week and cauliflower is priced at Rs 100 in retail markets.However,some villages have not been affected by the rainfall in Himachal Pradesh. Onion and tomato,both of which are being imported from Maharashtra,have remained relatively unaffected,while potato imports are picking up.A vegetable that has registered a reverse trend,exhibiting an arrival of double over the last month with the price reducing from Rs 70 to 15 per kg in the mandis is cucumber,September- October being the season for its cultivation, says Amit. Ginger and lemon are other vegetables that can be bought at a lesser price since last month,averaging at around Rs 20 per kg.For all the latest India News, download Indian Express App now"
292,Families feel the pinch as vegetable prices zoom,http://timesofindia.indiatimes.com//city/chandigarh/Families-feel-the-pinch-as-vegetable-prices-zoom/articleshow/16663115.cms,2012-10-04,The Times Of India,"MANALI: With their prices touching sky high, vegetables have almost disappeared from the kitchens in Kullu. Prices have doubled just in a week and have gone out of reach of the middle class families here.A kilogram of peas is available for Rs 120, carrots at Rs 60, spinach Rs 60, potato Rs 22, tomato Rs 30, cauliflower Rs 45, cabbage Rs 25, capsicum Rs 40 and beans at Rs 40. Vegetable traders attributed the price rise to lax supply of local vegetables.A vendor, Amit Kumar said, ""Large portions of fields under local vegetables have rotted, while seasonal varieties have got exhausted. Vegetables are now being brought from neighboring states.""A housewife, Aarti Negi, said that whatever she cooks in her kitchen now depends on its price, not on her family's tastes. ""No vegetable is available for less than Rs 50 per kg. Pulses are already expensive and we have no other choice, other than buying the veggies. But, whatever I cook, it leaves a bitter taste due to thes high prices.""According to traders, prices are likely to increase further ahead of Dussehra festival as local supplies are likely to stop completely due to onset of winter."
293,Lalu sniffs winds of change,https://www.telegraphindia.com/1121005/jsp/bihar/story_16051443.jsp,2012-10-05,Telegraph,"RJD chief Lalu Prasad addresses an impromptu gathering near Mokama during his Parivartan Yatra. Picture by Sankarshan Thakur Mokama, Oct. 4: The anguished roadside cry is music to the netas ears; it rings to him of the recurrence of relevance. So when a woman, aged to wrinkles and frail to the bone, scrambled to the front of Lalu Prasads SUV and began to plead protection against the high price of potatoes, it put a smile on the RJD leader's face as wide as the Ganges flowing not far. Dekhiye, dekh lijiye, he turned to me and said, log ro-peet raha hai aur Nitish kahta hai sushashan hai. (Look, see for yourself, people are driven to weeping and Nitish calls it good governance. He then took the woman by her palms and sought a pledge to redress her plea: Humra ke raj de daa, sab theek ho jai. Lalu aai tab na aloo ke daam theek hoi (Give me power and all shall be well, potato prices will only be set right if Lalu comes). Thats a vastly premature demand for Lalu to make. Nitish is not done with even half of his second term yet. But something seems to have stirred his rusty political antennae. He appears to have received signals that this could be as good a time as any to begin his bid to recapture the realm he once lorded over with such complacency he lost it. What these are is best told in his own words: Jhooth raj hai, propaganda raj hai Nitish ka (Nitishs is a government of lies and propaganda). People are tiring of hearing big claims and nothing on the ground, they are restive, they are protesting, Nitish cannot move in the state without police bandobast because he is facing anger everywhere. It is a good moment to remind Lalu of the derelictions of his own regime, the serial failures that swept him out of power. His retort is instant and a reminder of his famed gift of the gab: Pagri Nitish pehne aur badnami abhiyo hamre sar? (Nitish wears the crown and the infamy still rests on my head?) Plainly said, the past is past, Nitish is the man in power, he is on test, not me. Lalu, after a long lull of absence, has set out seeking parivartan (change) and he believes there is enough accumulating on the ground to achieve that. People wont be rushing to me like this if they were not troubled. The road running east of Patna along the great river, currently swollen on its famished banks, is typically Lalu territory, dotted with pockets of Yadav dominance, which have remained strongly loyal to the RJD through its reverses. The passage of Lalu through their boroughs is nothing theyd miss out on. In fact they made a vibrant festival of it  local pipe bands and drum beaters, eddies of mid-street dancing, horsemen clip-clopping along the lengthened caravan bearing the green RJD standard, at every stop a blizzard of marigold garlands. By the time Lalu got to Bakhtiyarpur, 50km down the road, marigolds had become an unwieldy mound on his car top. He had passed half a dozen welcome arches and the voices on each stop seemed to feed the vote-hound in Lalu, widen the smile on his lips. I am seeing a new mood, he chortled to party MP Ram Kripal Yadav seated at the back of the car, People have begun to see through the fraud of Nitish. Bakhtiyarpur was a significant station en route, perhaps the most significant one of the day for it is home to Nitish Kumar, chief minister and chief adversary. Lalu was not going to pass it without making a significant show. A milling crowd besieged the town-centre, not far from the house Nitish grew up in. Rows of RJD buntings hung low overhead, flags fluttered, drums and trombones drowned whatever it was that Lalu was trying to tell the throng pushing around his vehicle. Seated in another car a few paces behind Lalus, the architect of the Bakhtiyarpur turnout looked on smugly: Vijay Krishna, local Rajput figurehead and mate of Nitishs youth who has now made it his mission to help resuscitate the wheezing RJD. The Bakhtiyarpur crowd would have seemed like a welcome burst of oxygen to Lalu, he has not been treated to such vigorous welcome in a while. Lalu tum sarkar banao, garib mehengai ka maara hai, screamed one man who had muscled his way to the windshield of Lalus car, Lalooo Yaaadav, Zindaaabaaaad! It is tough to get an accurate sense of what the renewed fuss around Lalu Yadav might be about. Elections are too far off yet, it is too early to call closure on issues that will determine its course. Besides, this is a Yadav belt and they have never lost their enthusiasm about Lalu. This could well be his core constituency rallying around him while the others merely watched on. But it could also be that caste affiliation is not the only factor driving people to fete Lalu. There could an element of commonly felt affliction, especially among the rural poor. An indignant whisper has become a rash across the state  prices are rising, corruption has become rampant, there is too much afsarshahi (bureaucracy) under Nitish, too many good plans, too little implementation. Along the route Lalu took looms the massive steelwork of an NTPC power project Nitish lobbied to bring to Bihar as a minister in the Atal Bihari Vajpayee government. It holds huge promise for the future of a deeply power-deficient state. But at present it spews disgruntlement. Villagers complain the NTPC has ignored its promise to employ locals in the work force. They crib their land was taken away too cheap to house the project. Jaat bhi gawaein, swad bhi na paaye (we lost our land and got little in return, not enough money, no jobs), said Rampujan Rai, a small farmer. For the first time in years, crossroads chatter is turning sceptical on Nitish, if not also often critical. There was good work done in the first term, roads were built, crime was controlled, said Madanmohan Singh, a retired school teacher sheltering from rain at a highway tea stall in Athmalgola, I believe Nitishji is well-intentioned and has good plans but plans are not enough. People want more, and they are feeling the pinch of prices and corruption. Lalu Prasad is evidently thrilled to hear the voices of disaffection echo off the road. But it is going to be a long journey, much longer than the one he took today, and somewhere along it he might run into Nitish Kumar effecting due corrections."
294,Lalu picks up signals to launch comeback bid,https://www.telegraphindia.com/1121005/jsp/nation/story_16054484.jsp,2012-10-05,Telegraph,"Lalu Prasad addresses an impromptu gathering near Mokama during his Parivartan Yatra. Picture by Sankarshan Thakur Mokama (Central Bihar), Oct. 4: The anguished roadside cry is music to the netas ears; it rings to him of the recurrence of relevance. So when a woman, aged to wrinkles and frail to the bone, scrambled to the front of Lalu Prasads SUV and began to plead protection against the high price of potatoes, it put a smile on the RJD leaders face as wide as the Ganges flowing not far. Dekhiye, dekh lijiye, he turned to me and said, log ro-peet raha hai aur Nitish kahta hai sushashan hai (Look, see for yourself, people are driven to weeping and Nitish calls it good governance). He then took the woman by her palms and sought a pledge to redress her plea: Humra ke raj de daa, sab theek ho jai. Lalu aai tab na aloo ke daam theek hoi (Give me power and all shall be well, potato prices will only be set right if Lalu comes). Thats a vastly premature demand for Lalu to make; Nitish is not done with even half of his second term yet. But something seems to have stirred his rusty political antennae. He appears to have received signals that this could be as good a time as any to begin his bid to recapture the realm he once lorded over with such complacency he lost it. What these are is best told in his own words: Jhooth raj hai, propaganda raj hai Nitish ka (Nitishs is a government of lies and propaganda). People are tiring of hearing big claims and nothing on the ground, they are restive, they are protesting; Nitish cannot move in the state without police bandobast because he is facing anger everywhere. It is a good moment to remind Lalu of the derelictions of his own regime, the serial failures that swept him out of power. His retort is instant and a reminder of his famed gift of the gab: Pagri Nitish pehne aur badnami abhiyo hamre sar (Nitish wears the crown and the infamy still rests on my head)? Plainly said, the past is past, Nitish is the man in power, he is on test, not me. Lalu, after a long lull of absence, has set out seeking parivartan (change) and he believes there is enough accumulating on the ground to achieve that. People wont be rushing to me like this if they were not troubled. The road running east of Patna along the great river, currently swollen on its famished banks, is typically Lalu territory, dotted with pockets of Yadav dominance which have remained strongly loyal to the RJD through its reverses. The passage of Lalu through their boroughs is nothing theyd miss out on. In fact, they made a vibrant festival of it  local pipe bands and drum beaters, eddies of mid-street dancing, horsemen clip-clopping along the lengthened caravan bearing the green RJD standard, at every stop a blizzard of marigold garlands. By the time Lalu got to Bakhtiyarpur 50 kilometres down the road, marigolds had become an unwieldy mound on his car top. He had passed half a dozen welcome arches and the voices on each stop seemed to feed the vote-hound in Lalu, widen the smile on his lips. I am seeing a new mood, he chortled to party MP Ram Kripal Yadav, seated at the back of the car. People have begun to see through the fraud of Nitish. Bakhtiyarpur was a significant station en route, perhaps the most significant one of the day for it is home to Nitish Kumar, chief minister and chief adversary. Lalu was not going to pass it without making a significant show. A milling crowd besieged the town centre, not far from the house Nitish grew up in. Rows of RJD buntings hung low overhead, flags fluttered, drums and trombones drowned whatever it was that Lalu was trying to tell the throng pushing around his vehicle. Seated in another car a few paces behind Lalus, the architect of the Bakhtiyarpur turnout looked on smugly: Vijay Krishna, local Rajput figurehead and mate of Nitishs youth who has now made it his mission to help resuscitate the wheezing RJD. The Bakhtiyarpur crowd would have seemed like a welcome burst of oxygen to Lalu, he has not been treated to such vigorous welcome in a while. Lalu tum sarkar banao, garib mehengai ka maara hai, screamed one man who had muscled his way to the windshield of Lalus car. Lalooo Yaaadav, Zindaaabaaaad! It is tough to get an accurate sense of what the renewed fuss around Lalu Prasad might be about. Elections are too far off yet, it is too early to call closure on issues that will determine its course. Besides, this is a Yadav belt and they have never lost their enthusiasm about Lalu. This could well be his core constituency rallying around him while the others merely watched on. But it could also be that caste affiliation is not the only factor driving people to fete Lalu. There could an element of commonly felt affliction, especially among the rural poor. An indignant whisper has become a rash across the state  prices are rising, corruption has become rampant, there is too much afsarshahi (bureaucracy) under Nitish; too many good plans, too little implementation. Along the route Lalu took looms the massive steelwork of an NTPC power project Nitish lobbied to bring to Bihar as a minister in the Atal Bihari Vajpayee government. It holds huge promise for the future of a deeply power-deficient state. But at present it spews disgruntlement. Villagers complain the NTPC has ignored its promise to employ locals in the work force. They crib their land was taken away too cheap to house the project. Jaat bhi gawaein, swad bhi na paaye, said Rampujan Rai, a small farmer. (We lost our land and got little in return, not enough money, no jobs.) For the first time in years, crossroads chatter is turning sceptical on Nitish, if not also often critical. There was good work done in the first term, roads were built, crime was controlled, said Madanmohan Singh, a retired schoolteacher sheltering from rain at a highway tea stall in Athmalgola. I believe Nitishji is well-intentioned and has good plans but plans are not enough. People want more, and they are feeling the pinch of prices and corruption. Lalu Prasad is evidently thrilled to hear the voices of disaffection echo off the road. But it is going to be a long journey, much longer than the one he took today, and somewhere along it he might run into Nitish Kumar effecting due corrections."
295,Presi ‘privatisation’ storm in coffee cup,https://www.telegraphindia.com/1121011/jsp/calcutta/story_16077769.jsp,2012-10-11,Telegraph,"Presidency University might want to be world-class. Its students might aspire to study abroad and work with global business giants. But they wont sip coffee served by a multinational chain. A Barista Lavazza caf on Presidencys College Street campus was forced shut on Wednesday after a two-day siege by students inspired by the legacy of disruptive opposition in Bengal. Boys and girls in jeans and T-shirts proclaimed they couldnt bear an MNCs presence. Nobody in authority dared tell them that their clothes represented possibly the most popular western export to this part of the world. By allowing an MNC to do business from our campus, the authorities are promoting privatisation. We cant allow this, said Debarshi Chakraborty, a spokesperson for the student outfit Independent Consolidation. This state is familiar with such protests and their outcome. Students at Presidency behaved like their older political cousins and prevented Barista staff from entering the outlet on Tuesday. A leaflet distributed by them said: If MNCs like Barista start their business in a government institution like Presidency University, Walmart will come to the campus tomorrow to sell potato and wax gourd; ITC will want to sell cigarettes together with exercise books and then we will see a physics department sponsored by someone and an English department sponsored by someone. Student leaders in this city are apparently blinkered from the reality of how some of the worlds more reputable universities function, institutions where endowments provided by private companies or individuals are used to fund teacher posts. The posts are named after the sponsor. This is something the Presidency mentor group wants to do for the 194-year-old institution as well so that it is freed from state control. I have heard about the protest but dont know what their complaint is, vice-chancellor Malabika Sarkar said. Some Independent Consolidation leaders said they were angry because the university was subsidising the caf. The money being spent on the private entity could have been used differently, said Bibaswan Basu, a postgraduate student. We have been asking for a journal library, computer room, cheap stores and a cheap canteen. We think Barista, which is very expensive, is not what the college should be investing in. In a memorandum to registrar Prabir Dasgupta, the students cited a space crunch on the College Street campus for their agitation. Presidency denied subsidising the caf. A senior official said the institution had only provided space to Barista, owned by the Italian coffee chain Lavazza. A source in the company, which runs 225 outlets across India, said its relationship with Presidency was the same as that of other corporate clients. They provide the space and we run the outlet at lower rates than normal, he said. The company declined to comment on the protest. It is Presidencys internal issue, regional manager Chetan Kumar Agarwalla said. So would Barista pull out of Presidency? There are no such plans. We are very happy with our presence there, Agarwalla said. Registrar Dasgupta said a Barista official had called him on Tuesday to inform him about the resistance from students. The company official said some students were not letting the staff enter the ground-floor caf in the main building. I suggested that they should not confront the students, Dasgupta told Metro. The Barista employees did not turn up on Wednesday. The university authorities locked the room housing the caf. The scene outside the locked door would resemble any locked-out factory gate. Its not about Barista. Its all about privatisation of Presidency, one poster read. Only in this case, seated in front were students who want MNCs to come to their campus to recruit them. Dyuti Roy, a second-year postgraduate student of English, said she had a fight with the protesters on Tuesday. I told them that if they were so cut up with MNCs, they should come to the university in dhuti-panjabi. Many students who preferred Promodedas canteen to Barista said the forced shutdown was unnecessary. I may not like Barista but that doesnt mean I will force a shutdown. The canteen and the caf could have happily co-existed on the campus, said one. A teacher disgusted at the protest pointed out the irony of these same students running after MNCs for sponsorship ahead of their fest."
296,Rain exposes shoddy work by civic body,http://timesofindia.indiatimes.com//city/coimbatore/Rain-exposes-shoddy-work-by-civic-body/articleshow/16759359.cms,2012-10-11,The Times Of India,"COIMBATORE: The city woke up to a slushy morning on Wednesday after the heavy downpour late Tuesday evening left many areas inundated. With storm water drains clogged at several parts of the city, rain water had gushed into residential areas and school compounds. Roads where the city corporation is carrying out underground drainage work looked like mud wrestling pits.Incidents of people falling into pits dug for laying storm water drains were reported from many places. Fortunately, none suffered any major injury. Traffic flow was affected after three pits were formed on Mettupalayam road near Sivananda Colony. Normalcy was restored in most of these localities by late afternoon and corporation workers began to level the roads and remove the mud from the main roads in some of these areas.At some places like Saibaba Koil, public anger against the shoddy work of the corporation spilled out into the streets. ""None of the drains have been properly cleaned and there is no way for water to flow out. It was impossible to walk out of the house,"" said KB Sreeram, a resident of Palanisamy II Street near Saibaba Koil.Residents of this street staged a demonstration on the main street near Saibaba Koil forcing corporation officials and police to rush to the spot. A bulldozer and few civic workers were dispatched immediately to clear the mess. Residents claimed that a class 9 student lost her footing and fell into one of the pits dug for laying storm water drains. ""The work has been going on for a long time now. Due to water logging, it was extremely dangerous even to walk through the street since we can't locate the drainage lines,"" said G Muthu, a grocery shop owner on the street.Similar situation prevailed in numerous areas including Satya Nagar, Chinna Subbannan Gounder Street and some parts of NSR Street where stagnant water created major issues for residents and motorists. ""I was constantly trying to get in touch with the UGD contractors to get the mud lying on the street cleared, but they did not turn up until people came out and protested,"" said K Nagaraj, councillor, ward no 10, Coimbatore Municipal Corporation.Traffic movement was suspended through Avinashi Bridge underpass after it got blocked with garbage and slush washed in with the gushing rain water. The heavy rain also affected low lying areas on Lanka Corner, Ukkadam, Gandhipuram, Sanganoor Road and Rathinapuri.Traders in MGR wholesale market claimed that they will have to lower the price of goods especially onions, potatoes and cabbages that were stacked outside their stalls due to the damage caused by the showers and the standing water. More than 10,000 loads of onion are sent from this wholesale market to other states and also to various parts of the city on a regular basis. ""There are no proper roofing and storage facilities in the market. The drains are blocked with garbage. When it rains, the mud and slush from outside also flow into the market complex,"" said A Mohammed Ali, a wholesale onion dealer."
297,"Inflation rises to 7.81% in Sept as wheat, diesel prices soar",http://www.deccanherald.com/content/285491/inflation-rises-781-sept-wheat.html,2012-10-15,Deccan Herald,"Inflation rises to 7.81% in Sept as wheat, diesel prices soarNew Delhi, Oct 15, 2012 (PTI) 13:08 ISTInflation rose to its highest level this fiscal at 7.81 per cent in September as prices of wheat, cereals and diesel soared, a development that may restrain RBI from cutting interest rates at its monetary policy later this month.Inflation, as measured by the Wholesale Price Index (WPI), was 7.55 per cent in August.In September last year, however, it was 10 per cent.In the food articles category, wheat turned expensive by 18.63 per cent, up from 12.85 per cent in August. Cereals too became dearer by 14.18 per cent, from 10.7 per cent in the previous month.Inflation in diesel shot up to 8.94 per cent during the month, from 0.36 per cent, following government raising prices of the petro-product by over Rs 5 per litre on September 13.For the fuel and power category, inflation surged 11.88 per cent from 8.32 per cent. Besides diesel, aviation turbine fuel and kerosene became expensive.Food inflation, as a category, declined to 7.86 per cent during the month, from 9.14 per cent in the previous month. Food articles have 14.3 per cent share in the WPI basket.Year-on-year basis, however, potatoes were costlier by 52.20 per cent and rice by 12.41 per cent.In the manufactured items category, prices rose for cotton textiles, paper and paper products, rubber and plastic products.The rate of price rise in the manufactured products was 6.26 per cent in September, as against 6.14 per cent in August.The Reserve Bank is scheduled to unveil its policy on October 30. Industry has been demanding a rate cut in view of fiscal measures taken by the government, but the high level of inflation may dissuade RBI from easing the policy.Inflation in eggs, meat and fish prices was 12.44 per cent, while in milk and fruits it was 6.25 per cent and 6.96 per cent respectively.However, vegetables prices have eased to (-)6.78 per cent in September on year-on-year basis. Inflation in this segment was 9.98 per cent in August.However, the pressure on prices of onions declined during the month to (-) 24.88 per cent.In non-food articles, inflation in oil seeds was 28.13 per cent, fibres (-) 5.67 per cent and minerals 12.38 per cent.Inflation for July was revised upwards to 7.52 per cent, from 6.87 per cent as per provisional estimates.Before the September inflation number, as per the data released today, June had the highest rate of price rise in this fiscal at 7.58 per cent."
298,Inflation inches up to 7.81 %,http://www.thehindu.com/todays-paper/tp-business/inflation-inches-up-to-781/article4000757.ece,2012-10-16,The Hindu,"Headline inflation inched up to 7.81 per cent in September  its highest level during the current fiscal  as along with the cascading impact of the hike in prices of diesel and other fuels, wheat, cereals and certain other edibles also turned costlier.Even as inflation in September, as measured by the Wholesale Price Index (WPI), is only marginally higher than the level of 7.55 per cent in August and lower than 10 per cent in September, 2011, it marks a 10-month high since November last year when it was at 9.46 per cent.The hike in the price of diesel by over Rs.5 a litre on September 13 stands reflected in the inflation for the fuel and power category, soaring to 11.88 per cent for the month from 8.32 per cent in August. Besides diesel, aviation turbine fuel and kerosene also turned dearer. As for diesel alone, inflation for the segment went up by 8.94 per cent.As per the WPI data, the fresh spurt in inflation in September, 2012, is despite a high base of 10 per cent in the same month a year ago and economic analysts view that the rising price trend is likely to limit the headroom available to the Reserve Bank of India (RBI) to tweak its key policy rates later this month as a measure to kick-start the investment cycle and boost growth.Commenting on the inflation numbers, Prime Minister's Economic Advisory Council (PMEAC) Chairman C. Rangarajan noted that although he expected the inflation level to decline going forward, the current situation was not favourable for the RBI to go in for a rate cut. When inflation continues to rise, it becomes a very difficult situation...I am only saying that the circumstances are not too favourable [for easing policy rates], he said.Although food inflation declined to 7.86 per cent in September from 9.14 per cent in August, wheat was costlier by 18.63 per cent and cereals by 14.18 per cent on a year-on-year basis. Alongside, potatoes were also dearer by 52.20 per cent and rice by 12.41 per cent during the month. Prices of eggs, meat and fish were also higher by 12.44 per cent while milk and fruits were dearer by 6.25 per cent and 6.96 per cent, respectively on an annual basis. Inflation in the manufactured products category also inched up to 6.26 per cent in September from 6.14 per cent in August with items such as cotton textiles, paper and paper products, rubber and plastic products costing more.India Inc., however, sought to argue in favour of a rate cut by the RBI. Apex chamber CII noted that the headline inflation had increased marginally in spite of increase in fuel prices, especially that of diesel and the impact has been lower than expected. In a statement, the chambers Director-General Chandrajit Banerjee pointed to the good news that food prices had witnessed a decline in prices in September 2012 as compared to the previous month and manufacturing prices remain reasonably stable. The declining trajectory of inflation should spur the RBI to revisit its monetary policy stance and cut its policy rates to rejuvenate growth in the industry, he said."
